company_name,url,time_published,topic,relevance_score,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
Microsoft,https://www.marketwatch.com/story/you-are-now-bettingone-sixthof-your-retirement-portfolio-on-tvs-jim-cramer-7c27e02c,20230607T175400,Retail & Wholesale,0.333333,MSFT,0.08282,0.238105,Somewhat-Bullish
Microsoft,https://www.zacks.com/stock/news/2105303/metlife-met-launches-pet-health-and-wellness-app-with-microsoft,20230607T170500,Earnings,0.451494,MSFT,0.257442,0.448595,Bullish
Microsoft,https://www.cnbc.com/2023/06/07/amazon-is-pursuing-too-many-ideas-bernstein-says-in-open-letter.html,20230607T165618,Retail & Wholesale,0.5,MSFT,0.050359,0.11629,Neutral
Microsoft,https://www.benzinga.com/analyst-ratings/analyst-color/23/06/32760661/could-ai-lift-all-boats-top-wall-street-bank-predicts-potential-14-rise-in-s-p-500-,20230607T162934,Financial Markets,0.87644,MSFT,0.179788,0.218603,Somewhat-Bullish
Microsoft,https://www.zacks.com/stock/news/2105221/activision-blizzards-atvi-diablo-iv-breaks-sales-record,20230607T155400,Earnings,0.451494,ATVI,0.608634,0.394939,Bullish
Microsoft,https://www.benzinga.com/markets/23/06/32762085/treading-water-markets-in-consolidation-mode-near-recent-highs-as-catalysts-remain-thin,20230607T154224,Technology,0.25,MSFT,0.091075,0.03169,Neutral
Microsoft,https://www.financialexpress.com/business/investing-abroad-chatgpt-ai-boom-powers-nvidias-stock-into-the-elite-club-3117231/,20230607T153700,Manufacturing,0.5,MSFT,0.057767,0.199,Somewhat-Bullish
Microsoft,https://www.fool.com/investing/2023/06/07/2-top-tech-stocks-ready-for-a-bull-run/,20230607T152700,IPO,0.158519,MSFT,0.05833,0.141172,Neutral
Microsoft,https://pennystocks.com/featured/2023/06/07/best-penny-stocks-to-buy-5-with-big-news-this-week-june-2023/,20230607T151658,Life Sciences,0.25,MSFT,0.082393,-0.019495,Neutral
Microsoft,https://www.fool.com/investing/2023/06/07/is-it-too-late-to-buy-microsoft-stock/,20230607T144500,Earnings,0.839681,MSFT,0.621336,0.568289,Bullish
Microsoft,https://www.zacks.com/stock/news/2105109/sp-500-in-tug-of-war-between-bulls-and-bears-etfs-in-play,20230607T140500,Technology,0.25,MSFT,0.075874,0.114456,Neutral
Microsoft,https://www.benzinga.com/23/06/32758927/the-s-p-index-has-clearly-broken-through-4200-where-to-now-a-multi-time-frame-review,20230607T140229,Economy - Monetary,0.769861,MSFT,0.106305,0.21739,Somewhat-Bullish
Microsoft,https://www.benzinga.com/general/biotech/23/06/32757915/chatgpts-parent-has-no-ipo-plans-cnn-ceo-chris-licht-out-kim-kardashians-bid-to-dismiss-ethereumm,20230607T132853,Life Sciences,0.2,BABA,0.072987,-0.182669,Somewhat-Bearish
Microsoft,https://www.barrons.com/articles/qualcomm-mobileye-nvidia-ai-chip-stocks-497a0ab7,20230607T123200,IPO,0.158519,MSFT,0.105604,-0.001088,Neutral
Microsoft,https://markets.businessinsider.com/news/stocks/ai-stock-picks-how-to-invest-artificial-intelligence-baron-funds-2023-6,20230607T122424,Retail & Wholesale,0.333333,MSFT,0.425925,0.470124,Bullish
Microsoft,https://www.zacks.com/stock/news/2104879/data-center-reit-etf-stocks-unsung-hero-of-ai-boom,20230607T120000,Financial Markets,0.744043,AMT,0.063763,0.0,Neutral
Microsoft,https://www.marketwatch.com/story/will-chatgpt-and-ai-save-money-losing-tech-companies-from-the-short-sellers-f0c71df2,20230607T112800,Life Sciences,0.166667,BHG,0.074809,-0.067575,Neutral
Microsoft,https://www.prnewswire.com/news-releases/ian-knight-named-chief-revenue-officer-at-isovalent-as-enterprise-demand-for-cilium-and-ebpf-spikes-301844363.html,20230607T110000,Earnings,0.108179,MSFT,0.08687,0.079083,Neutral
Microsoft,https://www.businessinsider.com/ai-stock-picks-how-to-invest-artificial-intelligence-baron-funds-2023-6,20230607T103000,Retail & Wholesale,0.333333,MSFT,0.425925,0.470124,Bullish
