url,entity,salience,verb,company_name
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Jim Cramer,0.1616925299167633,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,stock,0.04063870757818222,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,YouBest,0.033125169575214386,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,SELECTAll Credit CardsFind,0.033125169575214386,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Loan,0.02620949223637581,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,AccountsBest,0.020850930362939835,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit,0.01872062124311924,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit,0.01872062124311924,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit,0.01872062124311924,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Balance Transfer Credit,0.01872062124311924,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Back Credit,0.01872062124311924,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Loans,0.015712205320596695,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,LoansBest,0.015712205320596695,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit Card,0.01487748883664608,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit Card,0.01487748883664608,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit Card,0.01487748883664608,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit Monitoring Personal Finance Small Business,0.013927430845797062,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Cards Loans Banking Mortgages,0.013206985779106617,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,MortgagesBest Mortgages for Small Down PaymentBest,0.012130951508879662,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Credit Cards,0.012084766291081905,,Microsoft
https://www.cnbc.com/2023/06/08/jim-cramer-im-not-ready-to-buy-this-stock-thats-falling-on-a-downgrade.html,Insurance,0.011934573762118816,,Microsoft
