company_name,url,time_published,topic,relevance_score,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
Apple,https://www.fool.com/investing/2023/06/07/the-role-of-technology-in-mastercards-future-growt/,20230607T100000,Economy - Monetary,0.451494,PYPL,0.075635,0.046646,Neutral
Apple,https://www.moneycontrol.com/news/business/markets/us-stocks-end-up-as-fed-cpi-loom-large-next-week-10754741.html,20230607T004148,Technology,0.333333,AMD,0.090134,0.0,Neutral
Apple,https://www.marketwatch.com/story/big-tech-bulks-up-in-s-p-500-in-2023-outweighing-indexs-energy-sector-datatrek-says-543234be,20230606T202300,Retail & Wholesale,0.333333,MSFT,0.235062,0.0,Neutral
Apple,https://www.marketwatch.com/story/these-stocks-can-play-catch-up-with-megacap-tech-lifting-the-s-p-500-stifels-bannister-7328ac4f,20230606T172800,Economy - Monetary,0.769861,MSFT,0.113329,0.165376,Somewhat-Bullish
Apple,https://www.zacks.com/stock/news/2104629/apple-aapl-unveils-mixed-reality-device-vision-pro-at-wwdc23,20230606T163400,Earnings,0.360215,MSFT,0.148273,0.205869,Somewhat-Bullish
Apple,https://www.fool.com/investing/2023/06/06/want-to-get-richer-2-unstoppable-growth-stocks-you/,20230606T153900,Earnings,0.905476,MSFT,0.046724,0.121195,Neutral
Apple,https://www.investors.com/market-trend/stock-market-today/dow-jones-pauses-this-ai-play-surges-on-earnings-as-coinbase-craters-on-sec-probe/,20230606T145200,Energy & Transportation,0.25,CIEN,0.127795,0.109333,Neutral
Apple,https://www.investors.com/dow-jones-pauses-this-ai-play-surges-on-earnings-as-coinbase-craters-on-sec-probe/,20230606T145200,Energy & Transportation,0.25,ARES,0.101367,-0.074559,Neutral
Apple,https://www.benzinga.com/markets/options/23/06/32739006/apple-unusual-options-activity-for-june-06,20230606T141638,Financial Markets,0.266143,WFC,0.111488,-0.134407,Neutral
Apple,https://www.benzinga.com/news/23/06/32734282/tsmc-reduces-2023-capex-outlook-foresees-substantial-growth-starting-2024,20230606T132411,Financial Markets,0.108179,NVDA,0.240489,0.039062,Neutral
Apple,https://www.benzinga.com/news/23/06/32734282/tsmc-slashes-2023-capex-outlook-foresees-substantial-growth-starting-2024,20230606T132411,Financial Markets,0.108179,NVDA,0.240489,0.039062,Neutral
Apple,https://www.cnbc.com/2023/06/06/jim-cramers-top-10-things-to-watch-in-the-stock-market-tuesday.html,20230606T131047,Energy & Transportation,0.2,AAPL,0.165788,0.127421,Neutral
Apple,https://www.fool.com/investing/2023/06/06/can-apples-new-vr-headset-reignite-the-metaverse-b/,20230606T122800,Earnings,0.684621,META,0.175221,0.066037,Neutral
Apple,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-fall-hot-ai-stock-mobileye-skids-on-secondary-offering/,20230606T122700,Financial Markets,1.0,AAPL,0.072876,-0.085583,Neutral
