timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
,,,,,,,,
03-06-2019,16.6,16.6,16.6,16.6,14.46871924,0,0,1
,,,,,,,,
31-05-2019,16.93,16.93,16.93,16.93,14.7563504,0,0,1
,,,,,,,,
30-05-2019,17.2,17.2,17.2,17.2,14.99168499,0,0,1
,,,,,,,,
29-05-2019,17.13,17.13,17.13,17.13,14.93067232,0,0,1
,,,,,,,,
28-05-2019,17.28,17.28,17.28,17.28,15.06141376,0,0,1
,,,,,,,,
24-05-2019,17.34,17.34,17.34,17.34,15.11371034,0,0,1
,,,,,,,,
23-05-2019,17.36,17.36,17.36,17.36,15.13114253,0,0,1
,,,,,,,,
22-05-2019,17.63,17.63,17.63,17.63,15.36647712,0,0,1
,,,,,,,,
21-05-2019,17.71,17.71,17.71,17.71,15.43620589,0,0,1
,,,,,,,,
20-05-2019,17.52,17.52,17.52,17.52,15.27060006,0,0,1
,,,,,,,,
17-05-2019,17.83,17.83,17.83,17.83,15.54079904,0,0,1
,,,,,,,,
16-05-2019,18.01,18.01,18.01,18.01,15.69768876,0,0,1
,,,,,,,,
15-05-2019,17.84,17.84,17.84,17.84,15.54951513,0,0,1
,,,,,,,,
14-05-2019,17.6,17.6,17.6,17.6,15.34032883,0,0,1
,,,,,,,,
13-05-2019,17.41,17.41,17.41,17.41,15.17472301,0,0,1
,,,,,,,,
10-05-2019,18.03,18.03,18.03,18.03,15.71512096,0,0,1
,,,,,,,,
09-05-2019,18.02,18.02,18.02,18.02,15.70640486,0,0,1
,,,,,,,,
08-05-2019,18.1,18.1,18.1,18.1,15.77613363,0,0,1
,,,,,,,,
07-05-2019,18.16,18.16,18.16,18.16,15.8284302,0,0,1
,,,,,,,,
06-05-2019,18.53,18.53,18.53,18.53,16.15092575,0,0,1
,,,,,,,,
03-05-2019,18.65,18.65,18.65,18.65,16.2555189,0,0,1
,,,,,,,,
02-05-2019,18.37,18.37,18.37,18.37,16.01146822,0,0,1
,,,,,,,,
01-05-2019,18.42,18.42,18.42,18.42,16.0550487,0,0,1
,,,,,,,,
30-04-2019,18.49,18.49,18.49,18.49,16.11606137,0,0,1
,,,,,,,,
29-04-2019,18.6,18.6,18.6,18.6,16.21193842,0,0,1
,,,,,,,,
26-04-2019,18.57,18.57,18.57,18.57,16.18579014,0,0,1
,,,,,,,,
25-04-2019,18.57,18.57,18.57,18.57,16.18579014,0,0,1
,,,,,,,,
24-04-2019,18.52,18.52,18.52,18.52,16.14220966,0,0,1
,,,,,,,,
23-04-2019,18.57,18.57,18.57,18.57,16.18579014,0,0,1
,,,,,,,,
22-04-2019,18.35,18.35,18.35,18.35,15.99403603,0,0,1
,,,,,,,,
18-04-2019,18.3,18.3,18.3,18.3,15.95045555,0,0,1
,,,,,,,,
17-04-2019,18.25,18.25,18.25,18.25,15.90687507,0,0,1
,,,,,,,,
16-04-2019,18.25,18.25,18.25,18.25,15.90687507,0,0,1
,,,,,,,,
15-04-2019,18.19,18.19,18.19,18.19,15.85457849,0,0,1
,,,,,,,,
12-04-2019,18.19,18.19,18.19,18.19,15.85457849,0,0,1
,,,,,,,,
11-04-2019,18.11,18.11,18.11,18.11,15.78484972,0,0,1
,,,,,,,,
10-04-2019,18.15,18.15,18.15,18.15,15.81971411,0,0,1
,,,,,,,,
09-04-2019,18.05,18.05,18.05,18.05,15.73255315,0,0,1
,,,,,,,,
08-04-2019,18.12,18.12,18.12,18.12,15.79356582,0,0,1
,,,,,,,,
05-04-2019,18.08,18.08,18.08,18.08,15.75870144,0,0,1
,,,,,,,,
04-04-2019,17.98,17.98,17.98,17.98,15.67154048,0,0,1
,,,,,,,,
03-04-2019,17.99,17.99,17.99,17.99,15.68025657,0,0,1
,,,,,,,,
02-04-2019,17.88,17.88,17.88,17.88,15.58437952,0,0,1
,,,,,,,,
01-04-2019,17.83,17.83,17.83,17.83,15.54079904,0,0,1
,,,,,,,,
29-03-2019,17.59,17.59,17.59,17.59,15.33161273,0,0,1
,,,,,,,,
28-03-2019,17.45,17.45,17.45,17.45,15.20958739,0,0,1
,,,,,,,,
27-03-2019,17.42,17.42,17.42,17.42,15.1834391,0,0,1
,,,,,,,,
26-03-2019,17.52,17.52,17.52,17.52,15.27060006,0,0,1
,,,,,,,,
25-03-2019,17.42,17.42,17.42,17.42,15.1834391,0,0,1
,,,,,,,,
22-03-2019,17.45,17.45,17.45,17.45,15.20958739,0,0,1
,,,,,,,,
21-03-2019,17.84,17.84,17.84,17.84,15.54951513,0,0,1
,,,,,,,,
20-03-2019,17.59,17.59,17.59,17.59,15.33161273,0,0,1
,,,,,,,,
19-03-2019,17.51,17.51,17.51,17.51,15.26188397,0,0,1
,,,,,,,,
18-03-2019,17.45,17.45,17.45,17.45,15.20958739,0,0,1
,,,,,,,,
15-03-2019,17.43,17.43,17.43,17.43,15.1921552,0,0,1
,,,,,,,,
14-03-2019,17.28,17.28,17.28,17.28,15.06141376,0,0,1
,,,,,,,,
13-03-2019,17.32,17.32,17.32,17.32,15.09627814,0,0,1
,,,,,,,,
12-03-2019,17.19,17.19,17.19,17.19,14.9829689,0,0,1
,,,,,,,,
11-03-2019,17.11,17.11,17.11,17.11,14.91324013,0,0,1
,,,,,,,,
08-03-2019,16.77,16.77,16.77,16.77,14.61689287,0,0,1
,,,,,,,,
07-03-2019,16.8,16.8,16.8,16.8,14.64304116,0,0,1
,,,,,,,,
06-03-2019,17,17,17,17,14.81736308,0,0,1
,,,,,,,,
05-03-2019,17.1,17.1,17.1,17.1,14.90452403,0,0,1
,,,,,,,,
04-03-2019,17.09,17.09,17.09,17.09,14.89580794,0,0,1
,,,,,,,,
01-03-2019,17.09,17.09,17.09,17.09,14.89580794,0,0,1
,,,,,,,,
28-02-2019,16.97,16.97,16.97,16.97,14.79121479,0,0,1
,,,,,,,,
27-02-2019,17.02,17.02,17.02,17.02,14.83479527,0,0,1
,,,,,,,,
26-02-2019,17.03,17.03,17.03,17.03,14.84351136,0,0,1
,,,,,,,,
25-02-2019,17.02,17.02,17.02,17.02,14.83479527,0,0,1
,,,,,,,,
22-02-2019,16.96,16.96,16.96,16.96,14.78249869,0,0,1
,,,,,,,,
21-02-2019,16.83,16.83,16.83,16.83,14.66918944,0,0,1
,,,,,,,,
20-02-2019,16.91,16.91,16.91,16.91,14.73891821,0,0,1
,,,,,,,,
19-02-2019,16.91,16.91,16.91,16.91,14.73891821,0,0,1
,,,,,,,,
15-02-2019,16.89,16.89,16.89,16.89,14.72148602,0,0,1
,,,,,,,,
14-02-2019,16.81,16.81,16.81,16.81,14.65175725,0,0,1
,,,,,,,,
13-02-2019,16.79,16.79,16.79,16.79,14.63432506,0,0,1
,,,,,,,,
12-02-2019,16.78,16.78,16.78,16.78,14.62560896,0,0,1
,,,,,,,,
11-02-2019,16.53,16.53,16.53,16.53,14.40770657,0,0,1
,,,,,,,,
08-02-2019,16.54,16.54,16.54,16.54,14.41642266,0,0,1
,,,,,,,,
07-02-2019,16.51,16.51,16.51,16.51,14.39027437,0,0,1
,,,,,,,,
06-02-2019,16.73,16.73,16.73,16.73,14.58202849,0,0,1
,,,,,,,,
05-02-2019,16.77,16.77,16.77,16.77,14.61689287,0,0,1
,,,,,,,,
04-02-2019,16.63,16.63,16.63,16.63,14.49486753,0,0,1
,,,,,,,,
01-02-2019,16.45,16.45,16.45,16.45,14.3379778,0,0,1
,,,,,,,,
31-01-2019,16.5,16.5,16.5,16.5,14.38155828,0,0,1
,,,,,,,,
30-01-2019,16.23,16.23,16.23,16.23,14.14622369,0,0,1
,,,,,,,,
29-01-2019,15.84,15.84,15.84,15.84,13.80629595,0,0,1
,,,,,,,,
28-01-2019,15.98,15.98,15.98,15.98,13.92832129,0,0,1
,,,,,,,,
25-01-2019,16.19,16.19,16.19,16.19,14.1113593,0,0,1
,,,,,,,,
24-01-2019,15.99,15.99,15.99,15.99,13.93703739,0,0,1
,,,,,,,,
23-01-2019,15.87,15.87,15.87,15.87,13.83244424,0,0,1
,,,,,,,,
22-01-2019,15.85,15.85,15.85,15.85,13.81501204,0,0,1
,,,,,,,,
18-01-2019,16.17,16.17,16.17,16.17,14.09392711,0,0,1
,,,,,,,,
17-01-2019,16.01,16.01,16.01,16.01,13.95446958,0,0,1
,,,,,,,,
16-01-2019,15.9,15.9,15.9,15.9,13.85859252,0,0,1
,,,,,,,,
15-01-2019,15.92,15.92,15.92,15.92,13.87602471,0,0,1
,,,,,,,,
14-01-2019,15.63,15.63,15.63,15.63,13.62325793,0,0,1
,,,,,,,,
11-01-2019,15.77,15.77,15.77,15.77,13.74528328,0,0,1
,,,,,,,,
10-01-2019,15.81,15.81,15.81,15.81,13.78014766,0,0,1
,,,,,,,,
09-01-2019,15.74,15.74,15.74,15.74,13.71913499,0,0,1
,,,,,,,,
08-01-2019,15.63,15.63,15.63,15.63,13.62325793,0,0,1
,,,,,,,,
07-01-2019,15.48,15.48,15.48,15.48,13.49251649,0,0,1
,,,,,,,,
04-01-2019,15.32,15.32,15.32,15.32,13.35305896,0,0,1
,,,,,,,,
03-01-2019,14.67,14.67,14.67,14.67,12.78651272,0,0,1
,,,,,,,,
02-01-2019,15.15,15.15,15.15,15.15,13.20488533,0,0,1
,,,,,,,,
31-12-2018,15.07,15.07,15.07,15.07,13.13515656,0,0.021,1
,,,,,,,,
28-12-2018,14.99,14.99,14.99,14.99,13.04724649,0,0,1
,,,,,,,,
27-12-2018,15,15,15,15,13.05595046,0,0,1
,,,,,,,,
26-12-2018,14.93,14.93,14.93,14.93,12.99502269,0,0,1
,,,,,,,,
24-12-2018,14.08,14.08,14.08,14.08,12.2551855,0,0,1
,,,,,,,,
21-12-2018,14.42,14.42,14.42,14.42,12.55112038,0,0,1
,,,,,,,,
20-12-2018,14.87,14.87,14.87,14.87,12.94279889,0,0,1
,,,,,,,,
19-12-2018,15.1,15.1,15.1,15.1,13.14299013,0,0,1
,,,,,,,,
18-12-2018,15.47,15.47,15.47,15.47,13.46503691,0,0,1
,,,,,,,,
17-12-2018,15.38,15.38,15.38,15.38,13.38670121,0,0,1
,,,,,,,,
14-12-2018,15.72,15.72,15.72,15.72,13.68263608,0,0,1
,,,,,,,,
13-12-2018,16.12,16.12,16.12,16.12,14.03079476,0,0,1
,,,,,,,,
12-12-2018,16.11,16.11,16.11,16.11,14.0220908,0,0,1
,,,,,,,,
11-12-2018,15.96,15.96,15.96,15.96,13.89153129,0,0,1
,,,,,,,,
10-12-2018,15.92,15.92,15.92,15.92,13.85671542,0,0,1
,,,,,,,,
07-12-2018,15.76,15.76,15.76,15.76,13.71745195,0,0,1
,,,,,,,,
06-12-2018,16.29,16.29,16.29,16.29,14.1787622,0,0,1
,,,,,,,,
04-12-2018,16.18,16.18,16.18,16.18,14.08301856,0,0,1
,,,,,,,,
03-12-2018,16.8,16.8,16.8,16.8,14.62266452,0,0,1
,,,,,,,,
30-11-2018,16.56,16.56,16.56,16.56,14.41376931,0,0.2376,1
,,,,,,,,
29-11-2018,16.65,16.65,16.65,16.65,14.28711596,0,0,1
,,,,,,,,
28-11-2018,16.69,16.69,16.69,16.69,14.32143936,0,0,1
,,,,,,,,
27-11-2018,16.2,16.2,16.2,16.2,13.90097769,0,0,1
,,,,,,,,
26-11-2018,16.14,16.14,16.14,16.14,13.84949259,0,0,1
,,,,,,,,
23-11-2018,15.8,15.8,15.8,15.8,13.55774367,0,0,1
,,,,,,,,
21-11-2018,15.9,15.9,15.9,15.9,13.64355218,0,0,1
,,,,,,,,
20-11-2018,15.79,15.79,15.79,15.79,13.54916282,0,0,1
,,,,,,,,
19-11-2018,16.06,16.06,16.06,16.06,13.78084578,0,0,1
,,,,,,,,
16-11-2018,16.58,16.58,16.58,16.58,14.22705,0,0,1
,,,,,,,,
15-11-2018,16.65,16.65,16.65,16.65,14.28711596,0,0,1
,,,,,,,,
14-11-2018,16.36,16.36,16.36,16.36,14.0382713,0,0,1
,,,,,,,,
13-11-2018,16.49,16.49,16.49,16.49,14.14982235,0,0,1
,,,,,,,,
12-11-2018,16.47,16.47,16.47,16.47,14.13266065,0,0,1
,,,,,,,,
09-11-2018,16.96,16.96,16.96,16.96,14.55312232,0,0,1
,,,,,,,,
08-11-2018,17.24,17.24,17.24,17.24,14.79338613,0,0,1
,,,,,,,,
07-11-2018,17.34,17.34,17.34,17.34,14.87919464,0,0,1
,,,,,,,,
06-11-2018,16.86,16.86,16.86,16.86,14.46731382,0,0,1
,,,,,,,,
05-11-2018,16.73,16.73,16.73,16.73,14.35576276,0,0,1
,,,,,,,,
02-11-2018,16.78,16.78,16.78,16.78,14.39866701,0,0,1
,,,,,,,,
01-11-2018,17.01,17.01,17.01,17.01,14.59602657,0,0,1
,,,,,,,,
31-10-2018,16.74,16.74,16.74,16.74,14.36434361,0,0,1
,,,,,,,,
30-10-2018,16.4,16.4,16.4,16.4,14.0725947,0,0,1
,,,,,,,,
29-10-2018,16.13,16.13,16.13,16.13,13.84091174,0,0,1
,,,,,,,,
26-10-2018,16.4,16.4,16.4,16.4,14.0725947,0,0,1
,,,,,,,,
25-10-2018,16.74,16.74,16.74,16.74,14.36434361,0,0,1
,,,,,,,,
24-10-2018,16.26,16.26,16.26,16.26,13.95246279,0,0,1
,,,,,,,,
23-10-2018,17.03,17.03,17.03,17.03,14.61318827,0,0,1
,,,,,,,,
22-10-2018,17.08,17.08,17.08,17.08,14.65609253,0,0,1
,,,,,,,,
19-10-2018,17.01,17.01,17.01,17.01,14.59602657,0,0,1
,,,,,,,,
18-10-2018,17.05,17.05,17.05,17.05,14.63034997,0,0,1
,,,,,,,,
17-10-2018,17.42,17.42,17.42,17.42,14.94784144,0,0,1
,,,,,,,,
16-10-2018,17.42,17.42,17.42,17.42,14.94784144,0,0,1
,,,,,,,,
15-10-2018,16.92,16.92,16.92,16.92,14.51879892,0,0,1
,,,,,,,,
12-10-2018,17.12,17.12,17.12,17.12,14.69041593,0,0,1
,,,,,,,,
11-10-2018,16.68,16.68,16.68,16.68,14.31285851,0,0,1
,,,,,,,,
10-10-2018,16.88,16.88,16.88,16.88,14.48447552,0,0,1
,,,,,,,,
09-10-2018,17.64,17.64,17.64,17.64,15.13662015,0,0,1
,,,,,,,,
08-10-2018,17.61,17.61,17.61,17.61,15.1108776,0,0,1
,,,,,,,,
05-10-2018,17.71,17.71,17.71,17.71,15.1966861,0,0,1
,,,,,,,,
04-10-2018,17.93,17.93,17.93,17.93,15.38546481,0,0,1
,,,,,,,,
03-10-2018,18.27,18.27,18.27,18.27,15.67721373,0,0,1
,,,,,,,,
02-10-2018,18.25,18.25,18.25,18.25,15.66005203,0,0,1
,,,,,,,,
01-10-2018,18.28,18.28,18.28,18.28,15.68579458,0,0,1
,,,,,,,,
28-09-2018,18.24,18.24,18.24,18.24,15.65147118,0,0.0198,1
,,,,,,,,
27-09-2018,18.26,18.26,18.26,18.26,15.65164261,0,0,1
,,,,,,,,
26-09-2018,18.11,18.11,18.11,18.11,15.52306942,0,0,1
,,,,,,,,
25-09-2018,18.11,18.11,18.11,18.11,15.52306942,0,0,1
,,,,,,,,
24-09-2018,18.1,18.1,18.1,18.1,15.51449787,0,0,1
,,,,,,,,
21-09-2018,18.08,18.08,18.08,18.08,15.49735478,0,0,1
,,,,,,,,
20-09-2018,18.16,18.16,18.16,18.16,15.56592715,0,0,1
,,,,,,,,
19-09-2018,17.97,17.97,17.97,17.97,15.40306778,0,0,1
,,,,,,,,
18-09-2018,17.98,17.98,17.98,17.98,15.41163932,0,0,1
,,,,,,,,
17-09-2018,17.83,17.83,17.83,17.83,15.28306614,0,0,1
,,,,,,,,
14-09-2018,18.08,18.08,18.08,18.08,15.49735478,0,0,1
,,,,,,,,
13-09-2018,18.11,18.11,18.11,18.11,15.52306942,0,0,1
,,,,,,,,
12-09-2018,17.93,17.93,17.93,17.93,15.3687816,0,0,1
,,,,,,,,
11-09-2018,17.96,17.96,17.96,17.96,15.39449623,0,0,1
,,,,,,,,
10-09-2018,17.86,17.86,17.86,17.86,15.30878077,0,0,1
,,,,,,,,
07-09-2018,17.81,17.81,17.81,17.81,15.26592305,0,0,1
,,,,,,,,
06-09-2018,17.86,17.86,17.86,17.86,15.30878077,0,0,1
,,,,,,,,
05-09-2018,18.01,18.01,18.01,18.01,15.43735396,0,0,1
,,,,,,,,
04-09-2018,18.22,18.22,18.22,18.22,15.61735642,0,0,1
,,,,,,,,
31-08-2018,18.28,18.28,18.28,18.28,15.6687857,0,0,1
,,,,,,,,
30-08-2018,18.28,18.28,18.28,18.28,15.6687857,0,0,1
,,,,,,,,
29-08-2018,18.34,18.34,18.34,18.34,15.72021497,0,0,1
,,,,,,,,
28-08-2018,18.15,18.15,18.15,18.15,15.5573556,0,0,1
,,,,,,,,
27-08-2018,18.12,18.12,18.12,18.12,15.53164096,0,0,1
,,,,,,,,
24-08-2018,17.95,17.95,17.95,17.95,15.38592469,0,0,1
,,,,,,,,
23-08-2018,17.77,17.77,17.77,17.77,15.23163686,0,0,1
,,,,,,,,
22-08-2018,17.8,17.8,17.8,17.8,15.2573515,0,0,1
,,,,,,,,
21-08-2018,17.74,17.74,17.74,17.74,15.20592223,0,0,1
,,,,,,,,
20-08-2018,17.66,17.66,17.66,17.66,15.13734986,0,0,1
,,,,,,,,
17-08-2018,17.66,17.66,17.66,17.66,15.13734986,0,0,1
,,,,,,,,
16-08-2018,17.66,17.66,17.66,17.66,15.13734986,0,0,1
,,,,,,,,
15-08-2018,17.6,17.6,17.6,17.6,15.08592058,0,0,1
,,,,,,,,
14-08-2018,17.82,17.82,17.82,17.82,15.27449459,0,0,1
,,,,,,,,
13-08-2018,17.72,17.72,17.72,17.72,15.18877913,0,0,1
,,,,,,,,
10-08-2018,17.74,17.74,17.74,17.74,15.20592223,0,0,1
,,,,,,,,
09-08-2018,17.88,17.88,17.88,17.88,15.32592387,0,0,1
,,,,,,,,
08-08-2018,17.9,17.9,17.9,17.9,15.34306696,0,0,1
,,,,,,,,
07-08-2018,17.9,17.9,17.9,17.9,15.34306696,0,0,1
,,,,,,,,
06-08-2018,17.83,17.83,17.83,17.83,15.28306614,0,0,1
,,,,,,,,
03-08-2018,17.73,17.73,17.73,17.73,15.19735068,0,0,1
,,,,,,,,
02-08-2018,17.67,17.67,17.67,17.67,15.1459214,0,0,1
,,,,,,,,
01-08-2018,17.45,17.45,17.45,17.45,14.9573474,0,0,1
,,,,,,,,
31-07-2018,17.38,17.38,17.38,17.38,14.89734658,0,0,1
,,,,,,,,
30-07-2018,17.28,17.28,17.28,17.28,14.81163112,0,0,1
,,,,,,,,
27-07-2018,17.52,17.52,17.52,17.52,15.01734822,0,0,1
,,,,,,,,
26-07-2018,17.78,17.78,17.78,17.78,15.24020841,0,0,1
,,,,,,,,
25-07-2018,17.97,17.97,17.97,17.97,15.40306778,0,0,1
,,,,,,,,
24-07-2018,17.74,17.74,17.74,17.74,15.20592223,0,0,1
,,,,,,,,
23-07-2018,17.68,17.68,17.68,17.68,15.15449295,0,0,1
,,,,,,,,
20-07-2018,17.63,17.63,17.63,17.63,15.11163522,0,0,1
,,,,,,,,
19-07-2018,17.65,17.65,17.65,17.65,15.12877831,0,0,1
,,,,,,,,
18-07-2018,17.74,17.74,17.74,17.74,15.20592223,0,0,1
,,,,,,,,
17-07-2018,17.76,17.76,17.76,17.76,15.22306532,0,0,1
,,,,,,,,
16-07-2018,17.66,17.66,17.66,17.66,15.13734986,0,0,1
,,,,,,,,
13-07-2018,17.72,17.72,17.72,17.72,15.18877913,0,0,1
,,,,,,,,
12-07-2018,17.71,17.71,17.71,17.71,15.18020759,0,0,1
,,,,,,,,
11-07-2018,17.43,17.43,17.43,17.43,14.94020431,0,0,1
,,,,,,,,
10-07-2018,17.54,17.54,17.54,17.54,15.03449131,0,0,1
,,,,,,,,
09-07-2018,17.52,17.52,17.52,17.52,15.01734822,0,0,1
,,,,,,,,
06-07-2018,17.37,17.37,17.37,17.37,14.88877503,0,0,1
,,,,,,,,
05-07-2018,17.1,17.1,17.1,17.1,14.65734329,0,0,1
,,,,,,,,
03-07-2018,16.89,16.89,16.89,16.89,14.47734083,0,0,1
,,,,,,,,
02-07-2018,17.08,17.08,17.08,17.08,14.6402002,0,0,1
,,,,,,,,
29-06-2018,16.95,16.95,16.95,16.95,14.52877011,0,0.0041,1
,,,,,,,,
28-06-2018,16.92,16.92,16.92,16.92,14.49954821,0,0,1
,,,,,,,,
27-06-2018,16.79,16.79,16.79,16.79,14.38814506,0,0,1
,,,,,,,,
26-06-2018,17.03,17.03,17.03,17.03,14.59381241,0,0,1
,,,,,,,,
25-06-2018,16.97,16.97,16.97,16.97,14.54239557,0,0,1
,,,,,,,,
22-06-2018,17.35,17.35,17.35,17.35,14.86803554,0,0,1
,,,,,,,,
21-06-2018,17.39,17.39,17.39,17.39,14.90231343,0,0,1
,,,,,,,,
20-06-2018,17.55,17.55,17.55,17.55,15.039425,0,0,1
,,,,,,,,
19-06-2018,17.43,17.43,17.43,17.43,14.93659132,0,0,1
,,,,,,,,
18-06-2018,17.48,17.48,17.48,17.48,14.97943869,0,0,1
,,,,,,,,
15-06-2018,17.52,17.52,17.52,17.52,15.01371658,0,0,1
,,,,,,,,
14-06-2018,17.57,17.57,17.57,17.57,15.05656395,0,0,1
,,,,,,,,
13-06-2018,17.38,17.38,17.38,17.38,14.89374396,0,0,1
,,,,,,,,
12-06-2018,17.39,17.39,17.39,17.39,14.90231343,0,0,1
,,,,,,,,
11-06-2018,17.29,17.29,17.29,17.29,14.8166187,0,0,1
,,,,,,,,
08-06-2018,17.25,17.25,17.25,17.25,14.78234081,0,0,1
,,,,,,,,
07-06-2018,17.25,17.25,17.25,17.25,14.78234081,0,0,1
,,,,,,,,
06-06-2018,17.38,17.38,17.38,17.38,14.89374396,0,0,1
,,,,,,,,
05-06-2018,17.26,17.26,17.26,17.26,14.79091029,0,0,1
,,,,,,,,
04-06-2018,17.22,17.22,17.22,17.22,14.75663239,0,0,1
,,,,,,,,
01-06-2018,17.08,17.08,17.08,17.08,14.63665977,0,0,1
,,,,,,,,
31-05-2018,16.8,16.8,16.8,16.8,14.39671453,0,0,1
,,,,,,,,
30-05-2018,16.84,16.84,16.84,16.84,14.43099242,0,0,1
,,,,,,,,
29-05-2018,16.72,16.72,16.72,16.72,14.32815875,0,0,1
,,,,,,,,
25-05-2018,16.81,16.81,16.81,16.81,14.405284,0,0,1
,,,,,,,,
24-05-2018,16.78,16.78,16.78,16.78,14.37957558,0,0,1
,,,,,,,,
23-05-2018,16.78,16.78,16.78,16.78,14.37957558,0,0,1
,,,,,,,,
22-05-2018,16.65,16.65,16.65,16.65,14.26817244,0,0,1
,,,,,,,,
21-05-2018,16.67,16.67,16.67,16.67,14.28531138,0,0,1
,,,,,,,,
18-05-2018,16.59,16.59,16.59,16.59,14.2167556,0,0,1
,,,,,,,,
17-05-2018,16.68,16.68,16.68,16.68,14.29388085,0,0,1
,,,,,,,,
16-05-2018,16.74,16.74,16.74,16.74,14.34529769,0,0,1
,,,,,,,,
15-05-2018,16.62,16.62,16.62,16.62,14.24246402,0,0,1
,,,,,,,,
14-05-2018,16.8,16.8,16.8,16.8,14.39671453,0,0,1
,,,,,,,,
11-05-2018,16.77,16.77,16.77,16.77,14.37100611,0,0,1
,,,,,,,,
10-05-2018,16.79,16.79,16.79,16.79,14.38814506,0,0,1
,,,,,,,,
09-05-2018,16.62,16.62,16.62,16.62,14.24246402,0,0,1
,,,,,,,,
08-05-2018,16.44,16.44,16.44,16.44,14.0882135,0,0,1
,,,,,,,,
07-05-2018,16.45,16.45,16.45,16.45,14.09678298,0,0,1
,,,,,,,,
04-05-2018,16.33,16.33,16.33,16.33,13.9939493,0,0,1
,,,,,,,,
03-05-2018,16.02,16.02,16.02,16.02,13.72829564,0,0,1
,,,,,,,,
02-05-2018,16.03,16.03,16.03,16.03,13.73686511,0,0,1
,,,,,,,,
01-05-2018,16.15,16.15,16.15,16.15,13.83969879,0,0,1
,,,,,,,,
30-04-2018,15.98,15.98,15.98,15.98,13.69401775,0,0,1
,,,,,,,,
27-04-2018,16.1,16.1,16.1,16.1,13.79685142,0,0,1
,,,,,,,,
26-04-2018,16.11,16.11,16.11,16.11,13.8054209,0,0,1
,,,,,,,,
25-04-2018,15.81,15.81,15.81,15.81,13.54833671,0,0,1
,,,,,,,,
24-04-2018,15.79,15.79,15.79,15.79,13.53119776,0,0,1
,,,,,,,,
23-04-2018,16.11,16.11,16.11,16.11,13.8054209,0,0,1
,,,,,,,,
20-04-2018,16.15,16.15,16.15,16.15,13.83969879,0,0,1
,,,,,,,,
19-04-2018,16.4,16.4,16.4,16.4,14.05393561,0,0,1
,,,,,,,,
18-04-2018,16.57,16.57,16.57,16.57,14.19961665,0,0,1
,,,,,,,,
17-04-2018,16.53,16.53,16.53,16.53,14.16533876,0,0,1
,,,,,,,,
16-04-2018,16.2,16.2,16.2,16.2,13.88254615,0,0,1
,,,,,,,,
13-04-2018,16.09,16.09,16.09,16.09,13.78828195,0,0,1
,,,,,,,,
12-04-2018,16.16,16.16,16.16,16.16,13.84826826,0,0,1
,,,,,,,,
11-04-2018,15.98,15.98,15.98,15.98,13.69401775,0,0,1
,,,,,,,,
10-04-2018,16.06,16.06,16.06,16.06,13.76257353,0,0,1
,,,,,,,,
09-04-2018,15.71,15.71,15.71,15.71,13.46264198,0,0,1
,,,,,,,,
06-04-2018,15.62,15.62,15.62,15.62,13.38551672,0,0,1
,,,,,,,,
05-04-2018,16.01,16.01,16.01,16.01,13.71972617,0,0,1
,,,,,,,,
04-04-2018,15.95,15.95,15.95,15.95,13.66830933,0,0,1
,,,,,,,,
03-04-2018,15.69,15.69,15.69,15.69,13.44550303,0,0,1
,,,,,,,,
02-04-2018,15.53,15.53,15.53,15.53,13.30839147,0,0,1
,,,,,,,,
29-03-2018,15.99,15.99,15.99,15.99,13.70258722,0,0.0019,1
,,,,,,,,
28-03-2018,15.7,15.7,15.7,15.7,13.45247403,0,0,1
,,,,,,,,
27-03-2018,15.86,15.86,15.86,15.86,13.5895693,0,0,1
,,,,,,,,
26-03-2018,16.39,16.39,16.39,16.39,14.04369741,0,0,1
,,,,,,,,
23-03-2018,15.81,15.81,15.81,15.81,13.54672703,0,0,1
,,,,,,,,
22-03-2018,16.22,16.22,16.22,16.22,13.89803368,0,0,1
,,,,,,,,
21-03-2018,16.64,16.64,16.64,16.64,14.25790878,0,0,1
,,,,,,,,
20-03-2018,16.71,16.71,16.71,16.71,14.31788796,0,0,1
,,,,,,,,
19-03-2018,16.66,16.66,16.66,16.66,14.27504569,0,0,1
,,,,,,,,
16-03-2018,17.03,17.03,17.03,17.03,14.59207851,0,0,1
,,,,,,,,
15-03-2018,17.05,17.05,17.05,17.05,14.60921542,0,0,1
,,,,,,,,
14-03-2018,17.08,17.08,17.08,17.08,14.63492079,0,0,1
,,,,,,,,
13-03-2018,17.1,17.1,17.1,17.1,14.6520577,0,0,1
,,,,,,,,
12-03-2018,17.29,17.29,17.29,17.29,14.81485834,0,0,1
,,,,,,,,
09-03-2018,17.23,17.23,17.23,17.23,14.76344761,0,0,1
,,,,,,,,
08-03-2018,16.9,16.9,16.9,16.9,14.4806886,0,0,1
,,,,,,,,
07-03-2018,16.81,16.81,16.81,16.81,14.40357251,0,0,1
,,,,,,,,
06-03-2018,16.78,16.78,16.78,16.78,14.37786714,0,0,1
,,,,,,,,
05-03-2018,16.7,16.7,16.7,16.7,14.30931951,0,0,1
,,,,,,,,
02-03-2018,16.53,16.53,16.53,16.53,14.16365577,0,0,1
,,,,,,,,
01-03-2018,16.38,16.38,16.38,16.38,14.03512895,0,0,1
,,,,,,,,
28-02-2018,16.63,16.63,16.63,16.63,14.24934032,0,0,1
,,,,,,,,
