company_name,url,time_published,topic,relevance_score,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
Amazon,https://www.investors.com/research/ai-stock-gains-after-response-to-short-seller-is-ai-stock-a-buy/,20230407T154800,Retail & Wholesale,0.5,BKR,0.208017,-0.062906,Neutral
Amazon,https://www.cnbc.com/2023/04/07/14-stocks-set-to-buck-the-trend-of-declining-earnings-this-season.html,20230407T112711,Retail & Wholesale,0.333333,AMZN,0.922387,0.0,Neutral
Amazon,https://www.benzinga.com/news/earnings/23/04/31702245/q1-earnings-preview-more-pain-seen-for-bottom-lines-as-inflation-high-rates-raise-pressure,20230406T165537,Energy & Transportation,0.25,MSFT,0.051551,-0.202534,Somewhat-Bearish
Amazon,https://www.benzinga.com/23/04/31699233/walgreens-continues-pushing-into-healthcare-despite-fierce-competition,20230406T143249,Life Sciences,0.5,CVS,0.142989,0.164908,Somewhat-Bullish
Amazon,https://www.zacks.com/stock/news/2075578/3-tech-stocks-under-10-to-add-to-your-portfolio-currently,20230406T135700,Economy - Monetary,0.310843,MOMO,0.12023,0.101322,Neutral
Amazon,https://www.fool.com/investing/2023/04/06/a-bull-market-is-coming-2-magnificent-faang-stocks/,20230406T134500,Economy - Monetary,0.158519,NFLX,0.047278,-0.003,Neutral
Amazon,https://www.fool.com/investing/2023/04/06/lyft-stock-still-isnt-a-buy-until-new-ceo-david-ri/,20230406T103800,Earnings,0.108179,MSFT,0.057352,0.011003,Neutral
Amazon,https://www.fool.com/investing/2023/04/06/elon-musk-pause-ai-but-these-3-stocks-wont-stop/,20230406T101500,Retail & Wholesale,0.333333,MSFT,0.047092,-0.019906,Neutral
Amazon,https://www.fool.com/investing/2023/04/06/3-automation-stocks-to-buy-hand-over-fist-in-april/,20230406T100300,Life Sciences,0.333333,CGNX,0.206245,0.235636,Somewhat-Bullish
Amazon,https://www.fool.com/investing/2023/04/06/better-cloud-stock-amazon-vs-digitalocean/,20230406T093800,Technology,0.333333,RIVN,0.047092,-0.072745,Neutral
Amazon,https://www.fool.com/investing/2023/04/06/this-top-stock-could-supercharge-your-portfolio/,20230406T090800,Economy - Monetary,0.158519,AMZN,0.07031,0.088393,Neutral
Amazon,https://www.fool.com/investing/2023/04/06/1-faang-stock-to-buy-in-april-1-avoid-like-plague/,20230406T090600,Economy - Monetary,0.310843,NFLX,0.057352,0.077985,Neutral
Amazon,https://www.fool.com/investing/2023/04/06/wall-street-q1-hot-technology-stocks/,20230406T090500,IPO,0.158519,AAPL,0.038906,0.095415,Neutral
Amazon,https://www.cnbc.com/2023/04/05/wall-street-sees-big-growth-for-amazon-but-it-needs-to-cut-costs.html,20230405T195702,Earnings,0.158519,AMZN,0.9545,0.236266,Somewhat-Bullish
Amazon,https://www.fool.com/investing/2023/04/05/buy-this-monster-stock-before-it-pops/,20230405T180000,Economy - Monetary,0.310843,DTST,0.056808,0.156079,Somewhat-Bullish
Amazon,https://www.fool.com/investing/2023/04/05/a-bull-market-is-coming-1-supercharged-growth-stoc/,20230405T174752,Economy - Monetary,0.158519,PYPL,0.574866,0.426665,Bullish
Amazon,https://www.investors.com/news/walmart-stock-buy-zone-dow-giant-automates-operations-to-boost-long-term-profits/,20230405T165700,Economy - Monetary,0.310843,AMZN,0.108712,0.168435,Somewhat-Bullish
Amazon,https://www.zacks.com/stock/news/2075066/fair-isaac-fico-increases-potential-with-12-patent-grants,20230405T162400,Retail & Wholesale,0.5,AMZN,0.186259,0.287478,Somewhat-Bullish
