company_name,url,time_published,topic,relevance_score,ticker,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label
Amazon,https://www.fool.com/investing/2023/05/03/2-stocks-to-buy-that-can-survive-any-recession/,20230503T140000,Economy - Monetary,0.310843,AMZN,0.359447,0.16876,Somewhat-Bullish
Amazon,https://www.fool.com/investing/2023/05/03/3-things-smart-investors-learned-amazons-q1-report/,20230503T134500,Economy - Monetary,0.158519,DTST,0.060085,0.097837,Neutral
Amazon,https://www.fool.com/investing/2023/05/03/3-growth-stocks-star-performers-april-still-buys/,20230503T132100,Economy - Monetary,0.158519,MSFT,0.321273,0.263284,Somewhat-Bullish
Amazon,https://www.fool.com/investing/2023/05/03/ai-and-e-commerce-amazon-leverages-ai-growth/,20230503T122500,Earnings,0.684621,AMZN,0.651499,0.288451,Somewhat-Bullish
Amazon,https://www.fool.com/investing/2023/05/03/2-stocks-will-be-worth-3-trillion-besides-apple/,20230503T120500,Economy - Monetary,0.158519,MSFT,0.420083,0.307599,Somewhat-Bullish
Amazon,https://www.fool.com/investing/2023/05/03/whats-going-on-with-amazon-stock/,20230503T120000,Earnings,0.158519,AMZN,0.9545,-0.255235,Somewhat-Bearish
Amazon,https://www.fool.com/investing/2023/05/03/is-amazon-losing-edge-in-cloud-computing/,20230503T111000,Earnings,0.538269,MSFT,0.243498,0.035745,Neutral
Amazon,https://www.fool.com/investing/2023/05/03/worried-about-a-recession-heres-warren-buffetts-be/,20230503T101500,Economy - Monetary,0.451494,NYT,0.053992,0.025119,Neutral
Amazon,https://www.fool.com/investing/2023/05/03/2-signs-that-amazons-aws-is-set-to-win/,20230503T093000,Earnings,0.495866,AMZN,0.628304,0.418092,Bullish
Amazon,https://www.fool.com/investing/2023/05/03/fed-expects-recession-2-faang-stocks-to-buy-now/,20230503T091800,Economy - Monetary,0.451494,GOOG,0.488217,0.375535,Bullish
Amazon,https://www.fool.com/investing/2023/05/03/want-to-get-richer-3-top-stocks-to-buy-now-and-hol/,20230503T090700,Economy - Monetary,0.310843,AMD,0.054857,0.143841,Neutral
Amazon,https://www.fool.com/investing/2023/05/03/3-best-tech-stocks-to-buy-in-may/,20230503T090500,Economy - Monetary,0.310843,AMD,0.431371,0.404648,Bullish
Amazon,https://www.investors.com/research/amazon-this-is-what-sp-500-earnings-would-look-like-without-amzn/,20230502T180300,Retail & Wholesale,0.5,FDS,0.078354,0.083124,Neutral
Amazon,https://www.zacks.com/stock/news/2088364/etfs-to-bet-on-mega-cap-tech-stocks,20230502T163600,Retail & Wholesale,0.333333,MSFT,0.280615,0.442176,Bullish
Amazon,https://www.fool.com/investing/2023/05/02/2-top-stocks-to-buy-during-a-bear-market-and-its/,20230502T133700,Earnings,0.858979,AMZN,0.304679,0.041047,Neutral
Amazon,https://www.zacks.com/stock/news/2088045/amazon-amzn-is-considered-a-good-investment-by-brokers-is-that-true,20230502T133007,Earnings,0.938238,AMZN,0.364529,0.239941,Somewhat-Bullish
Amazon,https://www.benzinga.com/23/05/32160350/cloud-and-e-commerce-growth-slowdown-overshadow-amazons-quarterly-results,20230502T132403,Earnings,0.928769,MSFT,0.22335,0.027352,Neutral
